course,course number,credit hours,section number,crn,start date,end date,type,meeting time start,meeting time end,meeting days,building location,room number,instructors
ACCY,451,3 OR 4 hours.,A3 ,49130,2024-08-26Z,2024-12-11Z,Lecture-Discussion,11:00 AM,12:20 PM,TR     ,Business Instructional Fac,1049,
ACCY,451,3 OR 4 hours.,A4 ,63159,2024-08-26Z,2024-12-11Z,Lecture-Discussion,11:00 AM,12:20 PM,TR     ,Business Instructional Fac,1049,
ACCY,451,3 OR 4 hours.,B3 ,54569,2024-08-26Z,2024-12-11Z,Lecture-Discussion,03:30 PM,04:50 PM,TR     ,Business Instructional Fac,2001,
ACCY,451,3 OR 4 hours.,B4 ,63160,2024-08-26Z,2024-12-11Z,Lecture-Discussion,03:30 PM,04:50 PM,TR     ,Business Instructional Fac,2001,
ACCY,451,3 OR 4 hours.,C3 ,62733,2024-08-26Z,2024-12-11Z,Lecture-Discussion,02:00 PM,03:20 PM,TR     ,Business Instructional Fac,2063,
ACCY,451,3 OR 4 hours.,C4 ,63161,2024-08-26Z,2024-12-11Z,Lecture-Discussion,02:00 PM,03:20 PM,TR     ,Business Instructional Fac,2063,
ACCY,451,3 OR 4 hours.,D3 ,63119,2024-08-26Z,2024-12-11Z,Lecture-Discussion,08:00 AM,09:20 AM,TR     ,Business Instructional Fac,2057,
ACCY,451,3 OR 4 hours.,D4 ,63163,2024-08-26Z,2024-12-11Z,Lecture-Discussion,08:00 AM,09:20 AM,TR     ,Business Instructional Fac,2057,
ACCY,451,3 OR 4 hours.,E3 ,70659,2024-08-26Z,2024-12-11Z,Lecture-Discussion,12:30 PM,01:50 PM,TR     ,Business Instructional Fac,3009,
ACCY,451,3 OR 4 hours.,E4 ,70660,2024-08-26Z,2024-12-11Z,Lecture-Discussion,12:30 PM,01:50 PM,TR     ,Business Instructional Fac,3009,
ACCY,499,2 TO 4 hours.,,10038,2024-08-26Z,2024-12-11Z,Independent Study,ARRANGED,,,,,
ACCY,500,2 OR 4 hours.,C2 ,62025,2024-08-26Z,2024-10-18Z,Lecture-Discussion,12:30 PM,01:50 PM,TR     ,Business Instructional Fac,3041,
ACCY,500,2 OR 4 hours.,IMB,67282,,,Online,ARRANGED,,,,,
ACCY,500,2 OR 4 hours.,ONL,67281,,,Online,ARRANGED,,,,,
ACCY,500,2 OR 4 hours.,P2 ,56063,2024-08-26Z,2024-10-18Z,Lecture-Discussion,11:00 AM,12:20 PM,TR     ,Business Instructional Fac,1025,
ACCY,501,2 OR 4 hours.,DA1,29678,2024-08-26Z,2024-10-18Z,Online,ARRANGED,,,,,
ACCY,501,2 OR 4 hours.,DB1,69435,2024-10-21Z,2024-12-11Z,Online,ARRANGED,,,,,
ACCY,501,2 OR 4 hours.,MSF,70308,2024-08-26Z,2024-12-11Z,Lecture-Discussion,03:30 PM,04:50 PM,TR     ,Business Instructional Fac,3063,
ACCY,501,2 OR 4 hours.,NA1,69437,2024-08-26Z,2024-10-18Z,Online,ARRANGED,,,,,
ACCY,501,2 OR 4 hours.,NB1,69438,2024-10-21Z,2024-12-11Z,Online,ARRANGED,,,,,
ACCY,502,2 OR 4 hours.,A4 ,29680,2024-08-26Z,2024-12-11Z,Lecture-Discussion,09:30 AM,10:50 AM,MW     ,Business Instructional Fac,3057,
ACCY,502,2 OR 4 hours.,B4 ,31334,2024-08-26Z,2024-12-11Z,Lecture-Discussion,12:30 PM,01:50 PM,MW     ,Business Instructional Fac,3063,
ACCY,502,2 OR 4 hours.,DA1,71904,2024-08-26Z,2024-10-18Z,Online,ARRANGED,,,,,
ACCY,502,2 OR 4 hours.,DB1,71905,2024-10-21Z,2024-12-11Z,Online,ARRANGED,,,,,
ACCY,502,2 OR 4 hours.,E4 ,76239,2024-08-26Z,2024-12-11Z,Lecture-Discussion,08:00 AM,09:20 AM,MW     ,Business Instructional Fac,3057,
ACCY,502,2 OR 4 hours.,NA1,71906,2024-08-26Z,2024-10-18Z,Online,ARRANGED,,,,,
ACCY,502,2 OR 4 hours.,NB1,71907,2024-10-21Z,2024-12-11Z,Online,ARRANGED,,,,,
ACCY,503,2 OR 4 hours.,A2 ,31335,2024-08-26Z,2024-10-18Z,Lecture-Discussion,12:30 PM,01:50 PM,TR     ,Business Instructional Fac,2005,
ACCY,503,2 OR 4 hours.,C2 ,77353,2024-08-26Z,2024-10-18Z,Lecture-Discussion,08:00 AM,09:20 AM,TR     ,Business Instructional Fac,3041,
ACCY,503,2 OR 4 hours.,IMB,66973,,,Online,ARRANGED,,,,,
ACCY,503,2 OR 4 hours.,ONL,66974,,,Online,ARRANGED,,,,,
ACCY,504,2 OR 4 hours.,B4 ,59162,2024-08-26Z,2024-12-11Z,Lecture-Discussion,09:30 AM,10:50 AM,TR     ,Business Instructional Fac,1025,
ACCY,504,2 OR 4 hours.,C4 ,64875,2024-08-26Z,2024-12-11Z,Lecture-Discussion,11:00 AM,12:20 PM,TR     ,Business Instructional Fac,3003,
ACCY,504,2 OR 4 hours.,DA1,70165,2024-08-26Z,2024-10-18Z,Online,ARRANGED,,,,,
ACCY,504,2 OR 4 hours.,DB1,70166,2024-10-21Z,2024-12-11Z,Online,ARRANGED,,,,,
ACCY,504,2 OR 4 hours.,E4 ,76238,2024-08-26Z,2024-12-11Z,Lecture-Discussion,08:00 AM,09:20 AM,TR     ,Business Instructional Fac,1025,
ACCY,504,2 OR 4 hours.,NA1,70167,2024-08-26Z,2024-10-18Z,Online,ARRANGED,,,,,
ACCY,504,2 OR 4 hours.,NB1,70168,2024-10-21Z,2024-12-11Z,Online,ARRANGED,,,,,
ACCY,505,2 OR 4 hours.,A4 ,31339,2024-08-26Z,2024-12-11Z,Lecture-Discussion,12:30 PM,01:50 PM,TR     ,Business Instructional Fac,3063,
ACCY,505,2 OR 4 hours.,B4 ,31341,2024-08-26Z,2024-12-11Z,Lecture-Discussion,02:00 PM,03:20 PM,TR     ,Business Instructional Fac,3063,
ACCY,505,2 OR 4 hours.,C4 ,54993,2024-08-26Z,2024-12-11Z,Lecture-Discussion,03:30 PM,04:50 PM,TR     ,Business Instructional Fac,2005,
ACCY,505,2 OR 4 hours.,D4 ,57605,2024-08-26Z,2024-12-11Z,Lecture-Discussion,02:00 PM,03:20 PM,TR     ,Business Instructional Fac,2005,
ACCY,505,2 OR 4 hours.,DA1,69441,2024-08-26Z,2024-10-18Z,Online,ARRANGED,,,,,
ACCY,505,2 OR 4 hours.,DB1,69442,2024-10-21Z,2024-12-11Z,Online,ARRANGED,,,,,
ACCY,505,2 OR 4 hours.,E4 ,70661,2024-08-26Z,2024-12-11Z,Lecture-Discussion,09:30 AM,10:50 AM,TR     ,Business Instructional Fac,3001,
ACCY,505,2 OR 4 hours.,NA1,69443,2024-08-26Z,2024-10-18Z,Online,ARRANGED,,,,,
ACCY,505,2 OR 4 hours.,NB1,69444,2024-10-21Z,2024-12-11Z,Online,ARRANGED,,,,,
ACCY,506,4 hours.,DA1,71549,2024-08-26Z,2024-10-18Z,Online,ARRANGED,,,,,
ACCY,506,4 hours.,NA1,71551,2024-08-26Z,2024-10-18Z,Online,ARRANGED,,,,,
ACCY,510,4 hours.,D  ,49275,2024-08-26Z,2024-12-11Z,Lecture-Discussion,02:00 PM,03:20 PM,TR     ,Business Instructional Fac,2057,
ACCY,510,4 hours.,E  ,61974,2024-08-26Z,2024-12-11Z,Lecture-Discussion,12:30 PM,01:50 PM,TR     ,Business Instructional Fac,2011,
ACCY,510,4 hours.,F  ,62037,2024-08-26Z,2024-12-11Z,Lecture-Discussion,11:00 AM,12:20 PM,TR     ,Business Instructional Fac,2011,
ACCY,512,4 hours.,A  ,51813,2024-08-26Z,2024-12-11Z,Lecture-Discussion,08:00 AM,09:20 AM,MW     ,Business Instructional Fac,1025,
ACCY,512,4 hours.,B  ,51814,2024-08-26Z,2024-12-11Z,Lecture-Discussion,09:30 AM,10:50 AM,MW     ,Business Instructional Fac,1025,
ACCY,512,4 hours.,D  ,51816,2024-08-26Z,2024-12-11Z,Lecture-Discussion,11:00 AM,12:20 PM,MW     ,Business Instructional Fac,1025,
ACCY,515,4 hours.,A  ,46977,2024-08-26Z,2024-12-11Z,Lecture-Discussion,02:00 PM,03:20 PM,MW     ,Business Instructional Fac,3041,
ACCY,515,4 hours.,B  ,46978,2024-08-26Z,2024-12-11Z,Lecture-Discussion,09:30 AM,10:50 AM,MW     ,Business Instructional Fac,2011,
ACCY,515,4 hours.,C  ,54477,2024-08-26Z,2024-12-11Z,Lecture-Discussion,03:30 PM,04:50 PM,MW     ,Business Instructional Fac,3041,
ACCY,517,2 OR 4 hours.,A4 ,31373,2024-08-26Z,2024-12-11Z,Lecture-Discussion,12:30 PM,01:50 PM,MW     ,Business Instructional Fac,3057,
ACCY,517,2 OR 4 hours.,B4 ,31377,2024-08-26Z,2024-12-11Z,Lecture-Discussion,03:30 PM,04:50 PM,MW     ,Business Instructional Fac,3003,
ACCY,517,2 OR 4 hours.,C4 ,39543,2024-08-26Z,2024-12-11Z,Lecture-Discussion,02:00 PM,03:20 PM,TR     ,Business Instructional Fac,3009,
ACCY,517,2 OR 4 hours.,D4 ,31379,2024-08-26Z,2024-12-11Z,Lecture-Discussion,11:00 AM,12:20 PM,MW     ,Business Instructional Fac,3057,
ACCY,518,4 hours.,A  ,66681,2024-08-26Z,2024-12-11Z,Lecture-Discussion,08:00 AM,09:20 AM,TR     ,Business Instructional Fac,3063,
ACCY,518,4 hours.,B  ,66682,2024-08-26Z,2024-12-11Z,Lecture-Discussion,09:30 AM,10:50 AM,TR     ,Business Instructional Fac,3063,
ACCY,518,4 hours.,C  ,66683,2024-08-26Z,2024-12-11Z,Lecture-Discussion,02:00 PM,03:20 PM,TR     ,Business Instructional Fac,1025,
ACCY,518,4 hours.,D  ,70667,2024-08-26Z,2024-12-11Z,Lecture-Discussion,12:30 PM,01:50 PM,TR     ,Business Instructional Fac,1025,
ACCY,531,4 hours.,IMB,76802,,,Online,ARRANGED,,,,,
ACCY,531,4 hours.,ONL,76803,,,Online,ARRANGED,,,,,
ACCY,532,4 hours.,IMB,76804,,,Online,ARRANGED,,,,,
ACCY,532,4 hours.,ONL,76805,,,Online,ARRANGED,,,,,
ACCY,551,4 hours.,B  ,31382,2024-08-26Z,2024-12-11Z,Lecture-Discussion,09:30 AM,10:50 AM,TR     ,Business Instructional Fac,3009,
ACCY,552,4 hours.,A  ,74619,2024-08-26Z,2024-12-11Z,Lecture-Discussion,02:00 PM,03:20 PM,TR     ,Business Instructional Fac,3001,
ACCY,556,1 TO 4 hours.,A  ,54570,2024-08-26Z,2024-12-11Z,Lecture-Discussion,03:30 PM,04:50 PM,MW     ,Business Instructional Fac,3039,
ACCY,556,1 TO 4 hours.,B  ,31384,2024-08-26Z,2024-12-11Z,Lecture-Discussion,02:00 PM,03:20 PM,MW     ,Business Instructional Fac,3063,
ACCY,569,2 hours.,DA1,71963,2024-08-26Z,2024-10-18Z,Online,ARRANGED,,,,,
ACCY,569,2 hours.,NA1,71964,2024-08-26Z,2024-10-18Z,Online,ARRANGED,,,,,
ACCY,570,2 OR 4 hours.,AD1,68784,2024-08-26Z,2024-12-11Z,Lecture-Discussion,09:30 AM,10:50 AM,TR     ,Business Instructional Fac,2063,
ACCY,570,2 OR 4 hours.,AD1,68784,2024-08-26Z,2024-12-11Z,Online,08:00 PM,08:50 PM,R      ,,,
ACCY,570,2 OR 4 hours.,AD2,68785,2024-08-26Z,2024-12-11Z,Lecture-Discussion,11:00 AM,12:20 PM,TR     ,Business Instructional Fac,2063,
ACCY,570,2 OR 4 hours.,AD2,68785,2024-08-26Z,2024-12-11Z,Online,08:00 PM,08:50 PM,R      ,,,
ACCY,570,2 OR 4 hours.,AD3,68786,2024-08-26Z,2024-12-11Z,Lecture-Discussion,12:30 PM,01:50 PM,MW     ,Business Instructional Fac,2063,
ACCY,570,2 OR 4 hours.,AD3,68786,2024-08-26Z,2024-12-11Z,Online,08:00 PM,08:50 PM,R      ,,,
ACCY,570,2 OR 4 hours.,AD4,68787,2024-08-26Z,2024-12-11Z,Lecture-Discussion,02:00 PM,03:20 PM,MW     ,Business Instructional Fac,2063,
ACCY,570,2 OR 4 hours.,AD4,68787,2024-08-26Z,2024-12-11Z,Online,08:00 PM,08:50 PM,R      ,,,
ACCY,570,2 OR 4 hours.,AD5,70665,2024-08-26Z,2024-12-11Z,Lecture-Discussion,03:30 PM,04:50 PM,MW     ,Business Instructional Fac,2063,
ACCY,570,2 OR 4 hours.,AD5,70665,2024-08-26Z,2024-12-11Z,Online,08:00 PM,08:50 PM,R      ,,,
ACCY,570,2 OR 4 hours.,AD6,76784,2024-08-26Z,2024-12-11Z,Lecture-Discussion,09:30 AM,10:50 AM,TR     ,Business Instructional Fac,2057,
ACCY,570,2 OR 4 hours.,AD6,76784,2024-08-26Z,2024-12-11Z,Online,08:00 PM,08:50 PM,R      ,,,
ACCY,570,2 OR 4 hours.,AD7,71909,2024-08-26Z,2024-12-11Z,Lecture-Discussion,12:30 PM,01:50 PM,TR     ,Business Instructional Fac,2063,
ACCY,570,2 OR 4 hours.,AD7,71909,2024-08-26Z,2024-12-11Z,Online,08:00 PM,08:50 PM,R      ,,,
ACCY,570,2 OR 4 hours.,AD8,66737,2024-08-26Z,2024-12-11Z,Online,08:00 PM,08:50 PM,R      ,,,
ACCY,570,2 OR 4 hours.,AD8,66737,2024-08-26Z,2024-12-11Z,Lecture-Discussion,08:00 AM,09:20 AM,TR     ,Business Instructional Fac,2041,
ACCY,574,4 hours.,A4 ,78085,2024-08-26Z,2024-12-11Z,Lecture-Discussion,03:30 PM,04:50 PM,MW     ,Business Instructional Fac,1049,
ACCY,575,4 hours.,A  ,74620,2024-08-26Z,2024-12-11Z,Lecture-Discussion,12:30 PM,01:50 PM,TR     ,Business Instructional Fac,3001,
ACCY,575,4 hours.,I  ,79414,2024-08-26Z,2024-12-11Z,Lecture-Discussion,11:00 AM,12:20 PM,TR     ,Business Instructional Fac,3001,
ACCY,578,1 hours.,AAA,73609,,,Online,ARRANGED,,,,,
ACCY,578,1 hours.,AAB,73610,,,Online,ARRANGED,,,,,
ACCY,578,1 hours.,NAA,73611,,,Online,ARRANGED,,,,,
ACCY,578,1 hours.,NAB,73613,,,Online,ARRANGED,,,,,
ACCY,590,0 TO 4 hours.,MSA,76138,2024-08-26Z,2024-12-11Z,Conference,ARRANGED,,,,,
ACCY,590,0 TO 4 hours.,PHD,78819,2024-08-26Z,2024-12-11Z,Conference,ARRANGED,,,,,
ACCY,592,4 hours.,A  ,29682,2024-08-26Z,2024-12-11Z,Lecture-Discussion,01:00 PM,04:50 PM,F      ,Business Instructional Fac,ARR,
ACCY,593,1 TO 8 hours.,,10041,2024-08-26Z,2024-12-11Z,Independent Study,ARRANGED,,,,,
ACCY,593,1 TO 8 hours.,AR ,36850,2024-10-21Z,2024-12-11Z,Lecture-Discussion,ARRANGED,,,,,
ACCY,593,1 TO 8 hours.,FPS,76757,2024-08-26Z,2024-12-11Z,Lecture-Discussion,08:30 AM,09:20 AM,F      ,,,
ACCY,593,1 TO 8 hours.,SP1,42664,2024-08-26Z,2024-12-11Z,Conference,ARRANGED,,,,,
ACCY,593,1 TO 8 hours.,SP2,36846,2024-08-26Z,2024-12-11Z,Conference,ARRANGED,,,,,
ACCY,599,0 TO 16 hours.,1  ,29686,2024-08-26Z,2024-12-11Z,Lecture-Discussion,08:00 AM,12:50 PM,F      ,Business Instructional Fac,3009,
ACCY,599,0 TO 16 hours.,2  ,72693,2024-08-26Z,2024-12-11Z,Lecture-Discussion,01:00 PM,04:50 PM,F      ,Business Instructional Fac,3009,
ACE,100,4 hours.,AD1,36724,2024-08-26Z,2024-12-11Z,Discussion/Recitation,01:00 PM,01:50 PM,R      ,Bevier Hall,393,Gundersen L
ACE,100,4 hours.,AD2,36726,2024-08-26Z,2024-12-11Z,Discussion/Recitation,02:00 PM,02:50 PM,R      ,Bevier Hall,393,Gundersen L
ACE,100,4 hours.,AD5,36732,2024-08-26Z,2024-12-11Z,Discussion/Recitation,09:00 AM,09:50 AM,F      ,David Kinley Hall,206,Gundersen L
ACE,100,4 hours.,AD6,36734,2024-08-26Z,2024-12-11Z,Discussion/Recitation,10:00 AM,10:50 AM,F      ,David Kinley Hall,206,Gundersen L
ACE,100,4 hours.,AD7,36735,2024-08-26Z,2024-12-11Z,Discussion/Recitation,11:00 AM,11:50 AM,F      ,David Kinley Hall,206,Gundersen L
ACE,100,4 hours.,AD8,56843,2024-08-26Z,2024-12-11Z,Discussion/Recitation,01:00 PM,01:50 PM,F      ,David Kinley Hall,322,Gundersen L
ACE,100,4 hours.,AL1,36722,2024-08-26Z,2024-12-11Z,Lecture-Discussion,09:30 AM,10:50 AM,TR     ,Mumford Hall,103,Gundersen L
ACE,161,3 hours.,A1 ,39708,2024-08-26Z,2024-12-11Z,Laboratory-Discussion,10:00 AM,11:50 AM,W      ,,,Burnett M
ACE,161,3 hours.,L2 ,36751,2024-08-26Z,2024-12-11Z,Online,ARRANGED,,,,,Burnett M
ACE,161,3 hours.,R  ,36742,2024-08-26Z,2024-12-11Z,Online,01:00 PM,02:50 PM,T      ,,,Lo A
ACE,161,3 hours.,T  ,36744,2024-08-26Z,2024-12-11Z,Online,03:00 PM,04:50 PM,T      ,,,Lo A
ACE,199,1 TO 5 hours.,AD1,79595,2024-08-26Z,2024-12-11Z,Discussion/Recitation,11:00 AM,11:50 AM,F      ,David Kinley Hall,322,
ACE,199,1 TO 5 hours.,AD2,79596,2024-08-26Z,2024-12-11Z,Discussion/Recitation,02:00 PM,02:50 PM,F      ,"Literatures, Cultures, & Ling",1128,
ACE,199,1 TO 5 hours.,AD3,79597,2024-08-26Z,2024-12-11Z,Discussion/Recitation,11:00 AM,11:50 AM,F      ,Animal Sciences Laboratory,107,
ACE,199,1 TO 5 hours.,AD4,79598,2024-08-26Z,2024-12-11Z,Discussion/Recitation,01:00 PM,01:50 PM,F      ,Education Building,166,
ACE,199,1 TO 5 hours.,AD5,79599,2024-08-26Z,2024-12-11Z,Discussion/Recitation,02:00 PM,02:50 PM,F      ,"Literatures, Cultures, & Ling",G30,
ACE,199,1 TO 5 hours.,AD6,79600,2024-08-26Z,2024-12-11Z,Discussion/Recitation,10:00 AM,10:50 AM,F      ,Animal Sciences Laboratory,107,
ACE,199,1 TO 5 hours.,AL1,79594,2024-08-26Z,2024-12-11Z,Lecture,09:00 AM,09:50 AM,W      ,Animal Sciences Laboratory,150,"Elmore A,Stoddard P"
ACE,199,1 TO 5 hours.,AS1,78477,2024-08-26Z,2024-12-11Z,Laboratory-Discussion,09:00 AM,09:50 AM,F      ,,,
ACE,199,1 TO 5 hours.,AS2,78478,2024-08-26Z,2024-12-11Z,Laboratory-Discussion,10:00 AM,10:50 AM,F      ,,,
ACE,199,1 TO 5 hours.,AS3,78479,2024-08-26Z,2024-12-11Z,Laboratory-Discussion,11:00 AM,11:50 AM,F      ,,,
ACE,199,1 TO 5 hours.,CER,62014,2024-08-26Z,2024-12-11Z,Lecture-Discussion,12:00 PM,01:20 PM,MW     ,Mumford Hall,316N,Sigauke T
ACE,199,1 TO 5 hours.,EA ,29690,2024-08-26Z,2024-10-18Z,Lecture-Discussion,12:00 PM,12:50 PM,F      ,Huff Hall,3019,"Endres R,Payne L,Pitas N"
ACE,199,1 TO 5 hours.,EGF,58547,2024-08-26Z,2024-12-11Z,Lecture-Discussion,10:00 AM,10:50 AM,MWF    ,Mumford Hall,313,Gundersen L
ACE,203,3 hours.,FAP,73756,2024-08-26Z,2024-12-11Z,Lecture-Discussion,12:30 PM,01:50 PM,TR     ,Bevier Hall,132,Coppess J
ACE,210,3 hours.,AD1,61568,2024-08-26Z,2024-12-11Z,Discussion/Recitation,10:00 AM,10:50 AM,F      ,"Literatures, Cultures, & Ling",G48,Damon L
ACE,210,3 hours.,AD2,61575,2024-08-26Z,2024-12-11Z,Discussion/Recitation,11:00 AM,11:50 AM,F      ,"Literatures, Cultures, & Ling",G24,Damon L
ACE,210,3 hours.,AD3,61580,2024-08-26Z,2024-12-11Z,Discussion/Recitation,01:00 PM,01:50 PM,F      ,Mumford Hall,320,Damon L
ACE,210,3 hours.,AD4,61585,2024-08-26Z,2024-12-11Z,Discussion/Recitation,02:00 PM,02:50 PM,F      ,Mumford Hall,320,Damon L
ACE,210,3 hours.,AD5,61590,2024-08-26Z,2024-12-11Z,Discussion/Recitation,01:00 PM,01:50 PM,F      ,David Kinley Hall,209,Damon L
ACE,210,3 hours.,AD6,61595,2024-08-26Z,2024-12-11Z,Discussion/Recitation,02:00 PM,02:50 PM,F      ,David Kinley Hall,209,Damon L
ACE,210,3 hours.,AL1,61563,2024-08-26Z,2024-12-11Z,Lecture,02:00 PM,02:50 PM,MW     ,Mumford Hall,103,Damon L
ACE,220,3 hours.,SPS,78326,2024-08-26Z,2024-12-11Z,Lecture-Discussion,11:00 AM,12:20 PM,TR     ,Noyes Laboratory,157,Elmore A
ACE,221,2 hours.,NPS,79295,2024-10-21Z,2024-12-11Z,Lecture-Discussion,02:00 PM,03:20 PM,M      ,Education Building,2,Stoddard P
ACE,222,3 hours.,S  ,29698,2024-08-26Z,2024-12-11Z,Lecture-Discussion,02:00 PM,03:20 PM,TR     ,National Soybean Res Ctr,149,Stoddard P
ACE,240,3 hours.,DS ,69393,2024-08-26Z,2024-12-11Z,Lecture,10:00 AM,11:20 AM,MW     ,Transportation Building,103,Sanchez D
ACE,240,3 hours.,ONL,74876,2024-10-21Z,2024-12-11Z,Online,ARRANGED,,,,,"Lemoine C,Sigauke T"
ACE,243,3 hours.,MH ,79578,2024-08-26Z,2024-12-11Z,Lecture-Discussion,01:00 PM,02:20 PM,MW     ,Lincoln Hall,1060,"Kuebler J,Sanchez D"
ACE,251,3 hours.,A10,79421,2024-08-26Z,2024-12-11Z,Discussion/Recitation,02:00 PM,02:50 PM,R      ,Turner Hall,W115,Michelson H
ACE,251,3 hours.,AD1,73062,2024-08-26Z,2024-12-11Z,Discussion/Recitation,03:00 PM,03:50 PM,R      ,Bevier Hall,103,Michelson H
ACE,251,3 hours.,AD2,40968,2024-08-26Z,2024-12-11Z,Discussion/Recitation,04:00 PM,04:50 PM,R      ,Bevier Hall,103,Michelson H
ACE,251,3 hours.,AD3,49099,2024-08-26Z,2024-12-11Z,Discussion/Recitation,10:00 AM,10:50 AM,F      ,Mumford Hall,320,Michelson H
ACE,251,3 hours.,AD4,49100,2024-08-26Z,2024-12-11Z,Discussion/Recitation,11:00 AM,11:50 AM,F      ,David Kinley Hall,223,Michelson H
ACE,251,3 hours.,AD5,58922,2024-08-26Z,2024-12-11Z,Discussion/Recitation,02:00 PM,02:50 PM,F      ,David Kinley Hall,115,Michelson H
ACE,251,3 hours.,AD6,65292,2024-08-26Z,2024-12-11Z,Online Discussion,09:00 AM,09:50 AM,F      ,,,Michelson H
ACE,251,3 hours.,AD7,75099,2024-08-26Z,2024-12-11Z,Discussion/Recitation,03:00 PM,03:50 PM,F      ,Mumford Hall,320,Michelson H
ACE,251,3 hours.,AD8,75100,2024-08-26Z,2024-12-11Z,Discussion/Recitation,12:00 PM,12:50 PM,F      ,Mumford Hall,320,Michelson H
ACE,251,3 hours.,AD9,79419,2024-08-26Z,2024-12-11Z,Discussion/Recitation,01:00 PM,01:50 PM,R      ,Turner Hall,W115,Michelson H
ACE,251,3 hours.,AL1,49101,2024-08-26Z,2024-12-11Z,Online Lecture,ARRANGED,,,,,Michelson H
ACE,254,3 hours.,AL1,51724,2024-08-26Z,2024-12-11Z,Lecture,02:00 PM,03:20 PM,TR     ,Armory,384,Herrera Almanza C
ACE,255,3 hours.,AD1,78320,2024-08-26Z,2024-12-11Z,Discussion/Recitation,12:00 PM,12:50 PM,R      ,Armory,241,Skidmore M
ACE,255,3 hours.,AD2,78321,2024-08-26Z,2024-12-11Z,Discussion/Recitation,03:00 PM,03:50 PM,R      ,Armory,243,Skidmore M
ACE,255,3 hours.,AD3,78322,2024-08-26Z,2024-12-11Z,Discussion/Recitation,10:00 AM,10:50 AM,F      ,Education Building,37,Skidmore M
ACE,255,3 hours.,AD4,78323,2024-08-26Z,2024-12-11Z,Discussion/Recitation,11:00 AM,11:50 AM,F      ,Education Building,37,Skidmore M
ACE,255,3 hours.,AD5,78324,2024-08-26Z,2024-12-11Z,Discussion/Recitation,01:00 PM,01:50 PM,F      ,Education Building,162,Skidmore M
ACE,255,3 hours.,AD6,79410,2024-08-26Z,2024-12-11Z,Discussion/Recitation,01:00 PM,01:50 PM,R      ,Armory,241,Skidmore M
ACE,255,3 hours.,AL1,49417,2024-08-26Z,2024-12-11Z,Lecture,11:00 AM,11:50 AM,TR     ,Mumford Hall,103,Skidmore M
ACE,262,3 hours.,AS1,72898,2024-08-26Z,2024-12-11Z,Lecture,12:30 PM,01:50 PM,TR     ,Architecture Building,120,Gundersen L
ACE,264,3 hours.,AS2,72900,2024-08-26Z,2024-12-11Z,Lecture-Discussion,08:30 AM,09:50 AM,MW     ,Gregory Hall,223,Dall'Erba S
ACE,270,3 hours.,L  ,77284,2024-08-26Z,2024-12-11Z,Lecture,11:00 AM,11:50 AM,MWF    ,English Building,259,Taylor B
ACE,293,1 TO 4 hours.,,10044,2024-08-26Z,2024-12-11Z,Independent Study,ARRANGED,,,,,
ACE,294,1 TO 4 hours.,,10057,2024-08-26Z,2024-12-11Z,Independent Study,ARRANGED,,,,,
ACE,295,1 TO 4 hours.,,41379,2024-08-26Z,2024-12-11Z,Independent Study,ARRANGED,,,,,
ACE,300,3 hours.,AD1,72902,2024-08-26Z,2024-12-11Z,Discussion/Recitation,01:00 PM,01:50 PM,F      ,Animal Sciences Laboratory,107,Endres R
ACE,300,3 hours.,AD2,72903,2024-08-26Z,2024-12-11Z,Discussion/Recitation,02:00 PM,02:50 PM,F      ,Animal Sciences Laboratory,107,Endres R
ACE,300,3 hours.,AD3,73014,2024-08-26Z,2024-12-11Z,Discussion/Recitation,01:00 PM,01:50 PM,F      ,Armory,145,Endres R
ACE,300,3 hours.,AD4,73015,2024-08-26Z,2024-12-11Z,Discussion/Recitation,12:00 PM,12:50 PM,F      ,Armory,145,Endres R
ACE,300,3 hours.,AL1,72901,2024-08-26Z,2024-12-11Z,Lecture,01:00 PM,01:50 PM,MW     ,National Soybean Res Ctr,149,Endres R
ACE,310,3 hours.,AD1,73096,2024-08-26Z,2024-12-11Z,Discussion/Recitation,10:00 AM,10:50 AM,F      ,"Literatures, Cultures, & Ling",G30,Endres R
ACE,310,3 hours.,AD2,73097,2024-08-26Z,2024-12-11Z,Discussion/Recitation,11:00 AM,11:50 AM,F      ,"Literatures, Cultures, & Ling",G30,Endres R
ACE,310,3 hours.,AL1,36772,2024-08-26Z,2024-12-11Z,Lecture-Discussion,10:00 AM,10:50 AM,TR     ,Armory,432,Endres R
ACE,321,3 hours.,WA ,65658,2024-08-26Z,2024-12-11Z,Lecture-Discussion,05:30 PM,07:30 PM,W      ,Washington DC,ARR,Howell C
ACE,335,3 hours.,FMB,70565,2024-08-26Z,2024-12-11Z,Lecture-Discussion,02:00 PM,02:50 PM,MWF    ,Mumford Hall,313,Kalaitzandonakes M
ACE,341,1 OR 2 hours.,AMM,65063,2024-08-26Z,2024-10-18Z,Lecture-Discussion,03:00 PM,03:50 PM,MW     ,Bevier Hall,166,Blumthal M
ACE,341,1 OR 2 hours.,CEF,65167,2024-08-26Z,2024-10-18Z,Lecture-Discussion,11:00 AM,11:50 AM,TR     ,Henry Administration Bldg,156,Sandler C
ACE,341,1 OR 2 hours.,CFP,65064,2024-08-26Z,2024-12-11Z,Lecture-Discussion,03:00 PM,03:50 PM,R      ,Sidney Lu Mech Engr Bldg,2055,"Elam S,Fee P"
